"schoolId","name","oldName","principal","region","province","city","congDist","brgy","street","telNo1","telNo2","fax","cellNo1","cellNo2","website"
"100149","Lyceum of Northern Luzon, Inc.","Lyceum Northern Luzon, Inc. ","Joan Toralba Lomanog ","10000000","15500000","15546000","5","San Vicente","Mac Arthur Hi-way","75 5687963","75 5687966","075 5687966","0915 6545219","0919 4297835",
"100150","Northern Luzon Adventist College","Northern Luzon Academy","Florence Divina Sembrano ","10000000","15500000","15541000","5","Artacho","National Hi-way","75 6322276","0 0"," ","0917 3045392"," ","www.nlac.edu.ph"
"100151","Our Lady of Mount Carmel Academy","Sison Carmelian High School","Luz Adan Peralta ","10000000","15500000","15541000","5","Poblacion Central","San Pablo St.","75 6323053","0 0"," ","0908 8632356"," ",
"100152","PanPacific University North Philippines","formerly Pangasinan Colleges of Science and Technology","RHONDA TABLADA PADILLA -","10000000","15500000","15546000","0","San Vicente","National Highway","75 5683030","75 6327867","75 6323039","- -","- -","www.punp.edu.ph"
"100153","Pangasinan Colleges of Science and Technology (General High School)",,"   ","10000000","15500000","15546000","5",,,"0 0","0 0"," "," "," ",
"100154","Saint Anthony Abbot Academy","Saint Anthony Abbot Academy","Merlinda  Nazareno Tuvera ","10000000","15500000","15547000","5","Poblacion Zone I","-","75 5644148","75 6322266"," ","0917 5231351"," ",
"100155","Saint John Institute","Saint John Academy","Luriza Pascua Cariaga ","10000000","15500000","15510000","5","Poblacion East",,"0 0","0 0"," ","0927 4789447","0930 8420173",
"100156","Saint Philomena's Academy",,"MAYFLOR OLIVER CAYETANO ","10000000","15500000","15530000","5","Poblacion","Fenoy St.","75 5662310","75 5663800","075 5662310","0916 8244584"," ",
"100157","Balungao Central High School",,"ARTHUR GUBANTES TANGCO ","10000000","15500000","15507000","6","Pugaro","National Highway","0 0","0 0"," ","0977 1459180"," ",
"100158","Colegio de San Louise Bertrand",,"Jonathan Estabillo Agbanlog ","10000000","15500000","15506000","6","Pob. West","P. Ramos","0 0","0 0"," ","0910 4723786","0910 8921978",
"100159","Immaculate Conception Catholic School","Immaculate Conception Catholic High School","  MA. FELISA LANTO GARING, OP -","10000000","15500000","15544000","6","Poblacion West","Rizal St.","0 0","0 0","- -","0998 9575093","0949 8226128","-"
"100160","Luna Colleges, Inc.","Luna Colleges","Frederick Sigua Cuison ","10000000","15500000","15543000","6","Amistad","Lopez Jaena St.","75 6960522","0 0","0 0","920 6545814","9196 ",
"100161","Natividad Oriental Academy","Natividad  Oriental Academy","Tessie G Laya -","10000000","15500000","15529000","6","Poblacion West","Narciso Ramos Hiway","0 0","0 0","0 0","919 2041542","0905 3688484","0"
"100162","Quezon Memorial Academy","QUEZON JUNIOR COLLEGE","FLORDELIZA ORTIZ BERMUDEZ -","10000000","15500000","15544000","6","Poblacion West","Proreso St.","75 633","0 0"," ","0939 9127950","0928 7592948","QUEZONMEMORIALACADEMY.COM"
"100163","Red Arrow High School","n/a","Rodel Pagaduan Tamondong ","10000000","15500000","15536000","6","Poblacion West","Magsaysay","75 6324467","0 0"," "," "," ",
"100164","Saint Mary's Dominican School, Inc.","Marian High School","Rosario Galanida Diasnes O.P.","10000000","15500000","15535000","6","Guiset Norte","Rizal St.","75 5653252","0 0","75 5653252","0929 3233284"," ",
"100165","Saint Mary's Integrated School, Inc.","Far East High School","Joselito Tuazon Garcia ","10000000","15500000","15539000","6","Poblacion West","Munar St. Cor. Rodriguez St.","75 5742542","75 5742786","075 5742542","0917 5152470"," ",
"100166","San Quintin High School","San Quintin High School","Priscilla Valdez Luzano ","10000000","15500000","15537000","6","Poblacion Zone I","Rizal St.","75 6326721","0 0"," ","0917 8792828"," ",
"100167","Zaragoza College",,"Julieta S Zaragoza Ed. ","10000000","15500000","15543000","6","Poblacion D","Zamora Cor. Zaragoza Sts.","75 5723010","75 0"," ","0930 8616715","0915 7812290",
"200168","Cagayan Valley Institute",,"MA. EPIFANIA QUIMMA SEMANA ","20000000","21500000","21505000","1","Centro 1","J.P. De Carreon St. Centro 1","0 0","0 0"," ","63 9176322"," ",
"200169","Lyceum of Alcala Inc.",,"TERESITA DIJAMCO PERLAS Ph.D.","20000000","21500000","21502000","1","Centro Norte",,"0 0","0 0"," ","0977 8369647"," ",
"200170","Lyceum of Aparri",,"Ferdinand Tallud MAGUIGAD Ph.D","20000000","21500000","21505000","1","Macanaya","Maharlika Highway","888 2075","0 0","888 2736","0916 1031123","0921 2728109",
"200171","Lyceum of Camalaniugan Inc.",,"Mean A. Calso ","20000000","21500000","21510000","1","Sapping","Real de Hood Street","0 3770439","0 0"," "," 0926924"," 0927326",
"200172","Lyceum of Lal-lo, Inc.","none","Merlyn Malamug Golino ","20000000","21500000","21516000","1","Centro",,"0 0","0 0"," ","0917 8960733"," ",
"200173","Northeastern Academy","Northeastern Academy","Faustina Q Valderama ","20000000","21500000","21508000","1","Centro","Northeastern Academy","0 0","0 0"," ","+639 1693112","+639 1590718",
"200174","Northern Philippines Academy",,"HERMANN  DOMINGO MANDAC ","20000000","21500000","21513000","1","Centro Norte","Maharlika Highway","78 3961205","0 0"," ","0926 4347201","0935 2495757",
"200175","Saint Anthony Academy","NA","Alele Bulosan Tan FAS","20000000","21500000","21514000","1","Paradise",,"0 0","0 0"," ","+63 9778345","+63 9198348",
"200176","Saint Anthony's College","St. Anthony Academy of Sta. Ana Cagayan Inc.","Ma. Delia Cabrea Brimon FAS","20000000","21500000","21523000","1","Sta. Cruz","-","2 5794721","0 0"," ","0926 7256334","0928 2305327",
"200177","Saint Catherine Academy","Saint Catherine Academy","TERESITA MANAL BAGACAY, O.P. ","20000000","21500000","21513000","1","Centro Sur","Liban","0 0","0 0","0 0","0907 9279151","0916 9045561",
"200178","Saint Francis Academy",,"Marcelina Tabulog Villanueva MaEd","20000000","21500000","21525000","1","Villa",,"0 0","0 0"," ","0915 901-493","0917 877-615",
"200179","Saint Joseph College","Saint Joseph Academy","MARISSA QUILANG PALOMARES MST","20000000","21500000","21506000","1","San Jose","Domingo Street","0 0","0 0"," ","0916 6830153"," ",
"200180","Saint Paul School of Aparri","Sacred Heart of Mary's Institution","Alfreda Maria Rosario Villaflor Piguing SPC","20000000","21500000","21505000","1","San Antonio","Magsaysay Street","78 8880331","0 0","78 8880260","0927 3151316","- -","-"
"200181","Saint Philomene Academy",,"Myrna Alviar Calvo ","20000000","21500000","21502000","1","Centro Sur","National Highway","0 0","0 0"," ","0916 4124952","0915 1134134",
"200182","Academy of Saint Joseph",,"REMAR PACULDAR AGCAOILI ","20000000","21500000","21511000","2","Centro - 1(Pob.)","Prov.'l Rd. Cor. Jun 5th St.","78 3950197","0 0","0 0","0910 3532344","0906 3081853",
"200183","Allacapan Institute",,"FRANCISCA CAMBI PARUNGAO ","20000000","21500000","21503000","2","Centro West","Quezon St.","0 0","0 0"," ","0917 5572091","0915 6411988",
"200184","Divine Word High School",,"LYDIA C FLORES ,MaEd","20000000","21500000","21501000","2","Dana-ili",,"0 0","0 0"," ","0928 8041297","0921 6426553",
"200185","Divine Word High School",,"Rommel Ferrer Collado ","20000000","21500000","21522000","2","Centro 1","Maharlika Hi-way","0 0","0 0"," ","0915 7960952"," ",
"200186","F.L. Vargas College High School Department",,"Joan Tolentino Simangan ","20000000","21500000","21501000","2","Calog Sur","Calog Sur","0 0","0 0"," ","0975 5024157"," ",
"200187","Lasam Academy Inc.",,"Joseph Jed Parian Peralta ","20000000","21500000","21517000","2","Centro 01",,"0 0","0 0"," ","0915 7905805","0917 3077300",
"200188","Lyceum of Camiguin","None","John Stephen Polonan Besa O.P.","20000000","21500000","21509000","2","Balatubat",,"0 0","0 0"," ","0943 3107071","0939 8822021",
"200189","Namuac Academy",,"MARYLIN BRIONES BAYAG ,MAEM","20000000","21500000","21522000","2","Namuac","Maharlika Hi-way","0 0","0 0"," ","0947 1444229","0916 8591761",
"200190","Northern Cagayan Colleges Foundation, Inc.","Northern Cagayan Colleges","Imelda Trinidad Sorita ","20000000","21500000","21507000","2","Centro East","Progresista Street","0 0","0 0"," ","0917 5186661","none ",
"200191","Our Lady of Piat High School","St. Mary's Academy","Ernestina P. Aquino, Ph.D. ","20000000","21500000","21520000","2","Poblacion 2",,"0 0","0 0"," ","0917 8993925"," ",
"200192","Pamplona Institute",,"Rowena Palos Raralio -","20000000","21500000","21518000","2","Centro","Provincial Road","0 0","0 0"," ","0916 7201831"," ",
"200193","Piat Academy",,"DOLORES PAJARILLO URMANITA ","20000000","21500000","21520000","2","Sto.Domingo",,"27 343901","0 0"," ","0927 9713449"," ",
"200194","Quezon Colleges of the North","Quezon Academy","LORETO D UNCIANO -","20000000","21500000","21507000","2","Centro East","Cortez Street","78 2550937","0 0"," ","0917 7559002","0917 5114639",
"200195","Saint Bartholomew Academy","-","PAUL LOVELL GALVEZ JAVIER OP","20000000","21500000","21509000","2","Poblacion","-","0 0","0 0"," ","0947 9500926"," ",
"200196","Saint Francis Academy","Saint Francis Academy","Geraldo Jerry R. Anguluan ","20000000","21500000","21521000","2","Poblacion",,"0 0","0 0"," "," "," ",
"200197","San Lorenzo Ruiz Educational Institute",,"Levy Isagire Lacambra ","20000000","21500000","21517000","2","Centro 02","-","0 0","0 0","- -","0915 8764437","0927 9212067","-"
"200198","Thoburn Memorial Academy",,"Napoleon A. Malto ","20000000","21500000","21522000","2","Centro 1","Martirez St.","0 0","0 0","078 3751556","0905 8085137"," ",
"200199","Veridiano Academy Foundation",,"Ma. Corazon Teofilo Veridiano ","20000000","21500000","21526000","2","Centro Sur",,"0 0","0 0","0 0","0915 7467739","0917 5785107",
"200200","University of Cagayan Valley","Cagayan Colleges Tuguegarao","JAYSON BELANGO UBINA ","20000000","21500000","21529000","3","-","Balzain","78 8441147","78 3961662","078 844-8978","- -","- -","www.ucv.edu.ph"
"200201","Lyceum of Tuao",,"Leoncio Tuppil Lauagan ","20000000","21500000","21528000","3","Centro 2",,"0 0","0 0","n/a n/a","0917 5784477","0935 8417548","n/a"
"200202","Our Lady of Snows Academy",,"Lucila Cristobal Baricaua ","20000000","21500000","21512000","3","Villa Maria","Roxas","0 0","0 0"," ","0975 6226624","0917 8337208",
"200203","Our Lady of Victories Academy",,"Jeffrey Yala Elchico ","20000000","21500000","21504000","3","Centro","San Rafael Street","0 0","0 0"," "," "," ",
"200204","San Vicente Institute of Solana, Inc.",,"Flordeliza Perez Laña F.A.S.","20000000","21500000","21527000","3","Centro"," Bonifacio Street","78 3960581","0 0"," ","0917 8146804"," ",
"200205","Saint Paul University Philippines","-","CARMELITA SINGSON VILLANUEVA SPC","20000000","21500000","21529000","3","Ugac Norte","Mabini St. ","78 3961987","78 3961988","078 8464305"," "," ","www.spup.edu.ph"
"200206","University of Saint Louis",,"MARY ANN ALMARIA BAQUIRAN,  MAEd","20000000","21500000","21529000","3","Ugac Sur","Mabini St.","78 8463383","0 0","078 8440889"," "," ",
"200207","Central Isabela Christian Academy","-","ANGELITA QUIRAY TACIS ","20000000","23100000","23114000","1","Marana 1st",,"0 0","0 0","0 0","921 5735063","920 8152261",
"200208","Magsaysay Memorial High School",,"VIVIAN TUMOLVA BRIONES ","20000000","23100000","23118000","1","Villaluz",,"0 0","0 0"," ","0916 4186778","0923 3773505",
"200209","Miguel B. Binag Sr. Academy",,"   ","20000000","23100000","23106000","1",,,"0 0","0 0"," "," "," ",
"200210","Northern Isabela Academy","Northern Isabela Academy, Inc./ Northern Isabela  Academy","ELIZABETH SAGABAEN MARQUEZ ","20000000","23100000","23136000","1","Calinaoan","None","0 0","0 0"," ","0917 5569225","0927 9860316",
"200211","Saint Ferdinand College","School of Saint Paul the Apostle","Estrella L. Lagundi ","20000000","23100000","23106000","1","Centro","Don Francisco Albano St.","78 6363221","78 6363376","078 6363221","0916 3396558","0906 2385933","None"
"200212","Saint Ferdinand College",,"Bethzaida Saquing Balingao ","20000000","23100000","23114000","1","Centro","Sta. Ana Street","0 0","78 3760304","078 6240667","0935 2704883","0935 1710307","www.sfc.edu.ph"
"200213","School of Saint Matthias","Saint Matthias Institute","CARLOS C. VILLANUEVA ","20000000","23100000","23137000","1","IV",,"78 3230061","0 0","078 3230061","0906 5195256","0939 7825878","http://schoolofsaintmatth.wix.com/ssmtumauini"
"200214","Alejandrino Family Learning Center Inc.",,"Fernando Montanez Alejandrino Sr","20000000","23100000","23131000","2","Zone 03","National Road","0 0","0 0"," "," "," ",
"200215","La Salette of Aurora, Inc.",,"Rebecca B. Pacag ","20000000","23100000","23103000","2","Sta. Rosa",,"0 0","0 0"," ","0922 8562214","0922 8562165","-"
"200216","La Salette of Quezon",,"EVANGELINE TAGACAY CABANTAC ","20000000","23100000","23122000","2","Samonte",,"0 0","0 0"," "," "," ",
"200217","La Salette of Roxas College, Inc.","La Salette of Roxas, Inc.","Maria Aurora Bartolome Simon SFIC","20000000","23100000","23126000","2","Vira","Magsaysay Street","78 6428087","78 6224511","78 6427470","0919 6714413","0927 4678517","NONE"
"200218","Mallig Plains Colleges","Western Isabela Polytechnic College","Nehemias Pagaduan Bagamaspad ","20000000","23100000","23119000","2","Casili",,"0 0","0 0"," ","0927 4956634","0917 8162479",
"200219","Saint Peter's Academy",,"Arnold Jolarval Barcela -","20000000","23100000","23105000","2","SAN ANTONINO","Purok 5","0 0","0 0"," ","0939 3836982","0927 5967567","www.facebook.com/.../Saintpetersacademy-Burgos/100000738551946"
"200220","School of Saint Joseph","Saint Joseph High School","Roldan Rozaldo Rivero ","20000000","23100000","23120000","2","Quezon",,"0 0","0 0"," ","0905 9737847","0935 8958389",
"200221","Cabatuan High School, Inc.",,"Jesse C Suguitan ","20000000","23100000","23107000","3","Saranay","-","0 0","0 0"," ","0916 3206489","0917 3870108",
"200222","Dalton Academy Inc.",,"Angelito A Fernandez ","20000000","23100000","23101000","3","Magsaysay","Magsaysay St.","78 3232558","0 0"," ","0922 8702418"," ",
"200223","Eveland Christian College","Eveland Junior College","Aida N Agcaoili ","20000000","23100000","23132000","3","04","Bonifacio Street","78 3230844","78 3230845","078 3230845","0936 2130924","0915 8943274","evelandchristiancollege1947@gmail.com"
"200224","Isabela Colleges","Isabela Colleges Foundation","EDEN RIVERA GALDONEZ ","20000000","23100000","23108000","3","District 2","Africano Street","78 6523541","0 0"," ","0916 1481948"," ","http://www.isabela.colleges.tripod.com"
"200225","La Salette of Cabatuan, Inc.",".","MANUEL RODRIGUEZ MEDINA ,MS","20000000","23100000","23107000","3","San Andres","Rafael","0 0","0 0"," ","0949 3785112","0915 8943360",
"200226","La Salette of San Mateo, Inc.",,"LOLITA  RAMIRO GAMBOA ","20000000","23100000","23132000","3","Barangay 1","La Salette Lane","0 0","664 2711","664 2711","0926 3252957","0946 4885315",
"200227","Northeast Luzon Adventist School of Technology, Inc.","Northeast Luzon Academy","Romeo Domingo Bravo ","20000000","23100000","23101000","3","Mabini","NELAC Compound","0 0","0 0"," ","0977 1771986","0935 4555148",
"200228","Our Lady of the Pillar College","OUR LADY OF THE PILLAR INSTITUTION","CLARIZA CADAYONA FRANCO Ph.D.","20000000","23100000","23108000","3","San Fermin",,"78 6523310","78 6521748","78 6520685"," ","905 7080032","www.olpcc.edu.ph"
"200229","Saint Xavier Montessori School","Saint Xavier Montessori School","Rosielyn Ibardolaza Galaites ","20000000","23100000","23108000","3","District 1","Don Jose Canciller Avenue","0 0","0 0"," ","0905 6560437","0917 5827537",
"200230","School of Our Lady of Atocha",,"MARIVIC EUGENIO SIYANG ","20000000","23100000","23101000","0","Magsaysay","-","78 3230256","0 0","078 3230256","0907 5992751","0905 9670010","-"
"200231","Southern Isabela Academy","Southern Isabela Academy Inc. (Southern Isabela Academy  - old name)","Eduardo Cafirma Dela Cruz II","20000000","23100000","23128000","3","Centro 1",,"0 0","0 0"," ","0920 9671365","0935 2910718",
"200232","Children's Learning and Development Center Foundation, Inc.","Children's Learning and Development Center Foundation, Incorporated ","Janet Ciencia Colobong ","20000000","23100000","23115000","4","Barangay I","Vallejo","78 3530030","0 0"," ","0917 8737941","0920 2440737",
