"schoolId","shortName","name","email","oldName","principal","region","province","city","street","telNo","cellNo","fax","website"
"406042",,"St. Michael College","smc_cantilan@yahoo.com",NULL,"Sister Vivina Melon Init, SPC","16","1668","166805","Rizal Street, Magosilom,Cantilan,SdS","086-212-5194","09206229549/ 09195062966","086-212-5194","smccantilan.edu.ph"
"406053","PDS","Purisima Diocesan School, Inc.","purisimaschool@yahoo.com",NULL,"Mrs. Florence M. Seclon","16","1668","166818","Falcon Street","-","09077410376","-","-"
"400854","SMCM","St. Mary's College of Meycauayan",,NULL,"S. Ma. Yolanda C. Reyes, RVM","3","314","31412","Mc. Arthur Hway","004-2282596",,"044-4696253","www.smcm.edu.ph"
"404556","SACS","St. Alphonsus Catholic School (Lapu-Lapu City, Cebu) Inc.","sacs_1916@yahoo.com",NULL,"Sr. Emma Benedicta L.  Villanueva, FDNSC","7","722","72226","Poblacion, Lapu-Lapu City","340-8177/ 3401715 /3405104","09186966283","341-0255","www.sacs.edu.ph"
"406118",,"Holy Cross School","hcs_lag@yahoo.com",NULL,"SISA A. ABORJE","14","1401","140110","N/A","09177215871",,,"www"
"407103","SJA","St. Joseph's Academy","mcreysario@yahoo.com",NULL,"Msgr. Mario Josefino F. Martinez","13","1376","137601","P. Diego Cera Ave., Poblacion, Las Pinas City","8205454 loc. 107","09437258092","8205454 loc. 116","www.josephians.edu.ph"
"600116",,"Benguet State University-Main",,NULL,"JOHN P. BOTENGAN","14","1411","141110","Km. 5, Balili, La Trinidad, Benguet","424-3954","0939-140-5845 (Ariston)",,
"403225",,"Saint Francis de Sales  Seminary High School Unit","sfsmsregistrar@gmail.com",NULL,"Fr. Anthony Carlo A. Esteron","4","410","41014","San Lorenzo Ruiz Road","(043 756-4190","09176771888","(043) 756-4190","-"
"400103","CKC","Christ the King College-San Fernando City, La Union Inc.","ckchsoffice@gmail.com",NULL,"Sr. Consuelo Gacutan, ICM","1","133","13314","Quezon Avenue","(072) 2424935","09106599823","(072) 6070776","none"
"402269",,"Adventist University of the Philippines","aup_academy@yahoo.com",NULL,"Ardelma V. Sarmiento","4","421","42118","Puting Kahoy, Silang, Cavite","0949-541-1211 loc 320","09277037494","0949-541-1221","www.aup.edu.ph"
"406336",,"St. Stephen's High School","info-sshs@sshs.edu.ph",NULL,"MRS. JUDY G. TAN","13","1339","133904","1267 G. MASANGKAY STREET, STA. CRUZ, MANILA","2548754 to 59",,"2548760","www.sshs.edu.ph"
"406366",,"Malate Catholic School","mcs_1917@yahoo.com",NULL,"Sr. Ma. Rosalina Cristina A. Asuncion, RVM","13","1339","133910","1030 A. Mabini corner San Andres, Malate, Manila","02-525-3921","+63917-961-9619","02-536-7001","http://www.malatecatholicschool.edu.ph"
"407052","SAS","St. Andrew's School","reynaldoserrano24@yahoo.com",NULL,"Rev. Fr. Gerardo Ma. D. De Villa, OSB","13","1376","137604","Qurino Avenue","826-2129 / 820-2799",,"829-0173","www.andreans.edu.ph"
"442565","CSCJ","Colegio del Sagrado Corazon de Jesus, Inc.","cscj@dcphilippines.org",NULL,"SR. ASUNCION G. EVIDENTE, DC","6","630","63022","General Hughes Street, Iloilo City","(033) 3374654","09176949885/09064735055","(033) 3369408","www.cscj@dcphilippines.org"
"600069","CAPSU-MAIN","CAPIZ STATE UNIVERSITY-MAIN CAMPUS",,NULL,"Mary Ann D. Cervas","6","619","61914","Fuentes Drive., Roxas City","036-6214578",,,
"401124","GNC","Guagua National Colleges","gnc_edu_ph@yahoo.com",NULL,"geraldine g. lim","3","354","35407","Rep. E. Lagman Street","045-9000341 loc. 117","none","045-900-2857","gnc_edu_ph@yahoo.com"
"403936",,"Kalibo Institute, Inc.","kalibo_institute_inc1918@yahoo.com",NULL,"Gloria  Morania Alair","6","604","60407","Mabini Street","(036) 262-5552",,,
"406368",,"Philippine Women's University","jasmsmla@pwu.edu.ph",NULL,"Mrs. Remedios H. Cruz","13","1339","133910","1743 Taft Avenue, Manila","526-8421 loc. 158, 160 & 161",,,
"404476","U.V. Main Campus","University of the Visayas - Main (Day & Night)","universityofthevisayas2016@gmail.com",NULL,"Mr. Jose M. Gaje Jr.","7","722","72217","Cor. Colon & D. Jakosalem Sts., Cebu City","032 - 253-3182","n / a","032 - 253-3182","www.uv.edu.ph"
"406757","JRU","Jose Rizal University","jru@jru.edu",NULL,"Dr. Vicente K. Fabella","13","1374","137401","80 Shaw Boulevard","531-8031",,"532-1418","www.jru.edu"
"404966","ZCHHS","Zamboanga Chong Hua High School","zamboanga_chong_hua@yahoo.com",NULL,"SIMON L. CHUA, D.T.","9","973","97332","GEN. VICENTE ALVAREZ ST. Z.C.","991-4277","N/A","992-3045","N/A"
"400032",,"St. Agnes School, Inc.","0",NULL,"Sr. Margarita B. Angupa, SIHM","1","129","12908","0","0","09287640157","0",
"400269","PUI","Pangasinan Universal Institute","puitaytong_1920@yahoo.com",NULL,"Yolanda Que","1","155","15518","#07 Rizal Street","(075)5157953",,"(075)5221362",
"403379","SMCM","Saint Mary's College of Marinduque","smc_marinduque@yahoo.com",NULL,"S.Ma.Rodina M. Bongoc, RVM","17","1740","174001","Isok, Boac, Marinduque","(042) 332-1870/332-0799","09122232952","(042) 332-1870",
"403914","taba","Tabaco Pei Ching School","tpcstbco@yahoo.com",NULL,"LORENZA A. CHAN","5","505","50517","Tomas Cabiles St.","052-8300141","092752944449","n/a","tabacopeichingschool@yahoo.com"
"406107","HSAB","Holy Spirit Academy of Bangued","holyspirit_1920@yahoo.com",NULL,"Jetrix A. Tenebro, MAT-Fil.","14","1401","140101","McKinley cor Taft Sts.","074-752-8084","09278675778","074-752-8084","N/A"
"406380","SMASA","St. Mary's Academy","sma.sta.ana@gmail .com",NULL,"S. MA. LOURDES B. CAO, RVM","13","1339","133914","2318 Pedro Gil","563-6575","09236983059","563-6575",
"600077",NULL,"University of Eastern Philippines - Catarman (Main)","ginagalvezueples@yahoo.com",NULL,"Dr. Gina D. Galvez","8","848","84805","Zone 1, University Town","055 251 8611","0920-2055-595",,
"402815",,"St.Joseph Academy of Sariaya, Quezon","sjasarq@yahoo.com",NULL,"Sr. Angelita A. Santos, FMM","4","456","45645","Gen. Luna St.","(042)525-8311","09223072510","(042)651-2160","n/a"
"403258",,"Philippine Tong Ho Institute","pthi_lucena@ymail.com",NULL,"Felicidad T. Uy","4","456","45624","Merchan cor. Perez Sts., Lucena City","(042)797-0927","N/A","(042)710-2066","N/A"
"403633","Chung Hua High School","Camarines Norte Chung Hua High School Foundation, Inc.","chunghua_403633@yahoo.com",NULL,"Ernesto De Luna","5","516","51603","ZABALA STREET","0547211500","09104305506",,
"404805","LPHS","Leyte Progressive High School","leyteprogressive@gmail.com",NULL,"Anselmo P. Bugal","8","837","83747","Sabang District, Tacloban City","053-321-2413","09268685766","053-321-2413",
"401287",,"Zambales Academy","ev_collado2007@yahoo.com.ph",NULL,"Emelinda V. Collado","3","371","37112","National Road, Alusiis, San Narciso","N/A","09228700926","N/A","N/A"
"403235",,"The Mabini Academy","themabiniacademy_1922@yahoo.com.ph",NULL,"Benjamin V. Katigbak","4","410","41014","Balintawak","(043) 7024961","09175094263","(043) 7024961",
"403392",,"Malindig Institute Foundation Inc.","malindig@yahoo.com",NULL,"Divina R. Preclaro","17","1740","174005","Osmeña",,"09463700568",,
"406654","n/a","St. Mary's Academy","sma@sma.org.ph",NULL,"S. MA. SALVACION R. BORJAL, RVM","13","1376","137605","525 P. Burgos St.,","831-6495","n/a","551-7302","www.sma.org.ph"
"406358",,"Paco Citizen Foundation Academy",,NULL,"Cristina G.Toledo","13","1339","133911","1646-50 Paz st. Paco ,Manila","5646190/5646189","09082705532","PCAF2008@hotmail.com",
"400344","CVI","Cagayan Valley Institute","cagayanvalleyinstitute1923@gmail.com",NULL,"Rev. Fr. Adalbert R. Barut Ph.D","2","215","21505","J.P. De Carreon St.Centro 01 Aparri,Cagayan",,"09355054377/09058644861",,"none"
"401674",,"Rizal College of Taal","phen_mortel@yahoo.com",NULL,"Jacqueline T. Mortel M.A.Ed.","4","410","41029","G. Marella St. Taal, Batangas","(043)421-1454","09333923754","(043)421-1160",
"403402","N/A","Stella Maris School","stellamarislubang@yahoo.com",NULL,"Rowena Tamares-Tejoso","17","1751","175104","Quezon Boulevard","none","09993108190","none","none"
"406185","STS","St. Theresita's School of Lubuagan, INC.","ltheresian@yahoo.com",NULL,"Sr. Sheila Kristin B.Amla, OSA","14","1432","143206","Poblacion","N/A","09219554253/09983542415","N/A","N/A"
"400238","NLAC","Northern Luzon Adventist College","sembranoflorence@yahoo.com",NULL,"Florence D. Sembrano","1","155","15541","Artacho, Sison, Pangasinan","075 5672627","09173045392","075 5672627","www.nlac.edu.ph"
"404324","SCC","St. Catherine's College","info@scc.edu.ph",NULL,"Sr. Ma. Fe V. Lobetos, O.P.","7","722","72214","-","(032) 487-8170","09166012232","(032) 487-8454","www. scc.edu.ph"
"406303","PCC","Philippine Cultural College","info.manila@philippineculturalcollege.edu.ph",NULL,"Sining Marcos Kotah ,Ph.D.","13","1339","133901","1253 Jose Abad Santos Ave., Tondo Manila","2520501 to 03",,"2540814","www.philippineculturalcollege.edu.ph"
"403286",,"Laguna College","lcpride2004@yahoo.com",NULL,"Ms. Aurora Saludo Baldrias","4","434","43424","Paseo de Escudero","5628077",,"5628-077","lagunacollege.edu.ph"
"401698","TI","Tanauan Institute Inc.","admin@tanauaninstitute.edu.ph",NULL,"Celia Y. Marquinez","4","410","41031","J. Gonzales St.","778-1742",,,"tanauaninstitute.edu.ph"
"404801","HIC","Holy Infant College","hicbasiced@gmail.com",NULL,"Sr. M. Carmela N. Cabactulan, RSM","8","837","83747","Benigno Aquino Avenue","(053) 832-2345",,,"www.holyinfantcollegersm.edu.ph"
"405800","CCI","Cotabato City Institute","cotabatocityinstitutec@yahoo.com",NULL,"Rosa Linda L. Masot","12","1298","129804","Quezon Avenue Extension","(064) 421-2551",,"(064) 421-2551",
"406958",,"Dominican College","dominican@dominican.edu.ph",NULL,"Sr. Ma. Goretti S. Verga, O.P.","13","1374","137405","179 F. Blumentritt","7245406/7245408",,"952-4770","www.dominican.edu.ph"
"466004","N/A","DAVAO CHONG HUA HIGH SCHOOL","aliciaoracionalaba@gmail.com",NULL,"Lourdes S. Donayre","11","1124","112402","Sta. Ana Avenue cor J.P. Avenue","(082) 227-4254; 227-2051","09283256761","221-2031","dcenhs.org"
"600130","BukSU","Bukidnon State University","oton.rey@gmail.com",NULL,"Reynaldo T. Oton","10","1013","101312","Fortich Street, Brgy 4, Malaybalay City","088-813-2196","09178005727","088-813-2717",
"402532",,"Maquiling School Inc.","msi_1924@yahoo.com.ph",NULL,"Lorna P. Angeles","4","434","43411","Corner Ela-Sandoval Street, UPLB, College, Laguna","536-5479/536-7029/536-2503/536","n/a","536-7029","n/a"
"404218","S.I.","Silay Institute, Inc.","silayinstitute@yahoo.com",NULL,"Florcelita G. Zamora, Ed. D.","18","1845","184526","Rizal Street","(034)4956390; (034)4417716;","none","none","www.silayinstitute.edu.ph"
"400061","DWCV","Divine Word College of Vigan",,NULL,"Mr. Antonio C. Prado","1","129","12934","Burgos","77-7222034",,"722-1821",
"400669",,"Baliuag University","ramadandejesus@yahoo.com",NULL,"Alvin G. Alma Jose","3","314","31403","Gil Carlos St.","(044) 766-2045",,"(044) 766-3345","www.baliuagu.edu.ph"
"400839",,"MEYCAUAYAN COLLEGE, INC.","MCREGISTRAR@YAHOO.COM / MCHSD_PRINCIPAL@YAHOO.COM.PH",NULL,"MRS. LUZVIMINDA P. BRITANICO","3","314","31412","CALVARIO, MEYCAUAYAN CITY","0442282568 / 0442283424",,"0442283424","WWW.MEYC-COLLEGE.EDU.PH"
"404189","SYSHSII","Sun Yat Sen High School of Iloilo, Inc.","tiongsan@yahoo.com",NULL,"DR. EVELYN A. DE JUAN, CESO VI","6","630","63022","Mapa Street, Iloilo City","337-2335","None","033-3351351","Iloilo-Tiongsan.com"
"404345","SMA-DALAGUETE","St. Mary's Academy of Dalaguete, Cebu, Inc.","smarvm_dalaguete@yahoo.com",NULL,"S. Ma. Rosanyl A. Magoleño, RVM","7","722","72222","San Guillermo St.","4848511","09086800530","4848511",
"404718","CM","The College of Maasin","collegeofmaasin1925@yahoo.com",NULL,"Jannes E. Barrera","8","864","86407","R. Kangleon, Tunga-tunga, Maasin","(053)381-2703/(053)381-2704","09126457207","(053) 570-9575","www.cm.edu.ph"
"400252","UPang","University of Pangasinan","pmgener@up.phinma.edu.ph",NULL,"Peter John M. Gener","1","155","15518","Arellano St.","(075) 523-7545","0922-881-5018","(075) 522-2496","up.phinma.edu.ph"
"400638","JRI","Jose Rizal Institute (Orion)","jriorion@myjri.net / sgestacio@yahoo.com",NULL,"Socorro Guzon Estacio","3","308","30810","San Vicente, Orion, Bataan","(047)2444311","09053614184","(047)2444311","www.myjri.net"
"403925","n/a","Ibajay Academy, Inc.","ibajay.academy@yahoo.com",NULL,"HIPPOCRATES S. MOTUS","6","604","60406","Solidum Street, Pob., Ibajay, Aklan","289-24-14","09304014187","n/a","n/a"
"400278","HSAL","Holy Spirit Academy of Laoag","holyspiritlaoag@gmail.com",NULL,"MARVIN CHRISTIAN T. CORPUZ","1","128","12812","Bonifacio St","772-0391",,,
"404274","HSST","Holy Spirit School of Tagbilaran","hssoftagbilaran@yahoo.com",NULL,"Sister Milagros Sandoval, SSpS","7","712","71242","Dao District, Tagbilaran City","(032) 411-2558","+6391929163030","(032) 412-3780",
"407210",,"St. James Academy","stjamesacademym@yahoo.com / sjaregistrar@yahoo.com",NULL,"Sr. Bambina P. Lapara, O.P","13","1375","137502","Rizal Avenue Ext., San Agustin Malabon City","281-12-64/283-36-96",,"448-32-19","stjamesacademy.edu.ph"
"600020","BulSU-LHS","Bulacan State University Laboratory High School",,NULL,"Dolorita P. Del Rosario, Ph.D.","3","314","31410","Capitol Compound","919-7800 LOC.1082",,,
"428574","Miriam College Nuvali","Miriam College Foundation Inc.","mc-nuvali@mc.edu.ph",NULL,"Cynthia O. Morales","4","434","43405","Diversity Avenue cor. Evoliving, Parkway, Nuvali","049-576-0987","09163384085",,
"400029","CI","Cabugao Institute Inc.","cabins1927@yahoo.com",NULL,"Maria S. Rondon","1","129","12905","National Highway","(077) 604-0028","09175807402","(077) 604-0028",
"403943","n/a","Aklan Central Institute, Inc.","vanzkie2692@gmail.com",NULL,"VANESSA M. CAHILIG","6","604","60411","Burgos St. Poblacion","none","09505158733","none","n/a"
"404205","CNCI","Central Negros College, Inc.","cncregistrar@yahoo.com",NULL,"Remedios R. Broce","18","1845","184524","S. Carmona St.","034-3126854","0","0","Not Applicable"
"482072","UST High School","University of Santo Tomas High School","usths@mnl.ust.edu.ph",NULL,"Assoc. Prof. Marishirl P. Tropicales, Ph. D.","13","1339","133906","España Boulevard, Sampaloc, Manila","(02) 731 47 85",,"(02) 731 47 85","www.ust.edu.ph"
"402732",,"Tayabas Western Academy","imcueto@yahoo.com",NULL,"Imelda M. Cueto","4","456","45608","De Gala Street","(042) 585-7377 / 585-7877","0921-974-6804","(042) 585-7877",
"403254","UCCP MMS INC.","UCCP Magill Memorial School Incorporated","UCCPMMSINCORPORATED@yahoo.com",NULL,"Mrs. Avelina A. Andres","4","456","45624","150 Quezon Avenue","(042)- 710 8894","N/A","N/A","N/A"
"404527","HCHS","Holy Cross High School","holycross1928@gmail.com.",NULL,"Dr.Profetiza S. Lim","18","1846","184610","Noblefranca St.,Dumaguete City","(035)422-7601",,"(035) 422-7601",
"404717","SJC","St. Joseph College","info@sjc.edu.ph",NULL,"Mrs.Estrellita B. Plarisan/Engr. Maria Dulce S. Gonzalez","8","864","86407","Tomas Oppus St. Tunga-Tunga, Maasin City, Southern Leyte","381-2166+201/381-2284+201","09267246384/09107550905","053-381-2283","sjc.edu.ph"
"400149","MHCS","Mary Help of Christians Seminary, Inc.","maryhelp_sem@yahoo.com",NULL,"Rev. Fr. Greg C. Francisco","1","155","15513","McKinley St. Binmaley, Pangasinan","(075) 543-3126","(+63) 942 669 4843","0","0"
"404250","CVIF","Central Visayan Institute Foundation, Inc.","cvif_jagna@yahoo.com",NULL,"Ma. Julie Pearl B. Aclan, M.A","7","712","71225","San Miguel Avenue","(038) 238-2219",,"(038)238-3157","http://cvif.awardspace.com"
"401139","L.I","Lubao Institute","lubao.institute@yahoo.com",NULL,"Roberto M. Reyes","3","354","35408","Purok 3, San Nicolas 1st, Lubao, Pampanga","(045)4361351","09178345181","N/A","N/A"
"403259",,"Sacred Heart College","shc@shc.edu.ph",NULL,"Sr. Josefina R. Quiachon , D.C.","4","456","45624","1 Merchan Street","(042) 7102505","09321814563","(042) 3734240","www.shc.edu.ph"
"403928","Aklan Academy","Aklan Academy Corporation","aklanacademy1930@yahoo.com",NULL,"MRS. MIRA V. BEREBER","6","604","60407","Purok 2 C. Laserna Street","n/a","09499545809 / 09123341403","n/a","n/a"
"404320",,"Carcar Academy Technical School, Inc.","carcaracademy@yahoo.com",NULL,"Danilo Ledesma","7","722","72214","Cor. San Vicente & H. del Pilar St. Carcar City , Cebu","487-9144",,"(032)487-9144",
"400031",,"St. Joseph's Institute, Inc.","sjicandon@gmail.com",NULL,"SISTER NELA A. RAMIREZ, SPC","1","129","12906","San Juan","742-6012",,,
"402720","CCC, Inc.","Calauag Central College, Inc.","calauagcentral@yahoo.com",NULL,"Maria Salud F. Lerum","4","456","45607","Rizal St. corner Arguelles St.","(046) 717-7149","(0998) 566-4353","n/a","n/a"
"404270","BWS","Bohol Wisdom School","bohol_wisdom_school@yahoo.com",NULL,"RAUL H. DELOSO","7","712","71242","CPG NORTH AVENUE TAGBILARAN CITY, BOHOL","412-5150 OR 412-2467","09229411113","501-9410",
"406203","SVS","Saint Vincent's School","svs.emadli@gmail.com",NULL,"Frances T. Culallad","14","1444","144404","Poblacion",,,,
"406970",,"St. John's Academy","sja@pldtdsl.net / sja_1930@yahoo.com",NULL,"Josephine A. Gil","13","1374","137405","148 Jose Gil St.","724-30-69","0917-8951638","722-74-39",
"406177","SJS","St. Joseph's School","pcynie@yahoo.com.ph",NULL,"REV. FR. CASTER K. GONZADAN","14","1427","142703","Pindongan, Kiangan Ifugao",,"09054404308",,
"400004","JLMAI","Juan Luna Memorial Academy, Inc.","demie525@yahoo.com",NULL,"Demetria D. Mercado","1","128","12803","cor. Parson and Osmena Sts., Brgy. Alogoog, Badoc, Ilocos Norte","077 670-0178","09156207014","-","-"
"400110","LUCI","La Union Cultural Institute","launionculturalinstitute@gmail.com",NULL,"RAMIL M. TORRES","1","133","13314","438 Governor Lucero St.","(072)888-2387","0912-839105-3","(072)700-2646","http://www.luci.edu.ph"
"424538","LSEI","Lake Shore Educational Institution","lsei75@yahoo.com.ph",NULL,"Yolanda V. Gilbuena, EdD","4","434","43403","A. Bonifacio St., Canlalay Biñan City, Laguna","049-511-4328","09984610252","049-511-4328","www.lsei.edu.ph"
"400007","BI","Batac Institute, Inc.","batac_institute_inc_32@yahoo.com.ph",NULL,"Ellen G. Lucas","1","128","12805","Castillo St., Valdez Pob.","(077) 677-1338","09072953994","none","0"
"400016","PNI","Paoay North Institute","carmiebagayas@yahoo.com",NULL,"CARMELITA B. BAGAYAS","1","128","12816","Brgy. 11 Cabangaran, Paoay, I. N.","none","09288169379 or 09067143637","none","none"
"404317","NCC","Northern Cebu Colleges","ncc_reg@yahoo.com",NULL,"VICENTE M. ARANETA, Ph. D.","7","722","72211","San Vicente Street","434-7258","none","none","none"
"400287","NU","Northwestern University - Laboratory High School","nwulhs@yahoo.com.ph",NULL,"Atty. Ferdinand S. Nicolas","1","128","12812","Don Mariano Marcos Avenue","077-670-8609; 670-8610","09292537415","077-771-3814","www.nwu.edu.ph"
"406359",,"Adamson University","lucky.carpio@adamson.edu.ph",NULL,"Dr. Lucky S. Carpio","13","1339","133910","900 San Marcelino St., Ermita","521-6232",,,
"406669","n/a","Philippine Pasay Chung Hua Academy","n/a",NULL,"SUSAN D. MANOSA","13","1376","137605","2269 Luna St. Pasay City","8319432 / 8319536","09283974061","8311773","n/a"
